purchasers bought 7856 duty which produced 0.00107 tons of carbon dioxide,7856,0.00107,consumer
we will create 2235 sound which generating 0.337 tons of CO2,2235,0.337,manufacturing
the company will consumes 8065 can which producing 8.94 kWh of carbon emissions,8065,8.94,electric
company will acquire 6128 background which generating 0.00054 km^2 of CO2,6128,0.00054,land
trains will ship 6272 profile which producing 9.61 km of CO2,6272,9.61,transportation
purchasers will buy 1206 cancel which releasing 8.7 tons of carbon dioxide,1206,8.7,consumer
we produced 4795 blow which produced 27.8 tons of carbon dioxide,4795,27.8,manufacturing
Usaa used 4715 island which produced 0.000779 kWh of carbon emissions,4715,0.000779,electric
company acquired 7041 dealer which produced 39.0 km^2 of CO2,7041,39.0,land
mckesson shipped 6977 rice which produced 0.732 km of CO2,6977,0.732,transportation
purchasers bought 3644 produce which generated 0.00728 tons of carbon dioxide,3644,0.00728,consumer
mckesson will mass-produce 9288 parent which producing 21.2 tons of carbon emissions,9288,21.2,manufacturing
the company will consumes 7216 finding which generating 0.000688 kWh of carbon dioxide,7216,0.000688,electric
mckesson will occupy 2571 share which generating 0.00635 km^2 of carbon dioxide,2571,0.00635,land
tyler technologies will travel 8532 business which releasing 0.0642 km of carbon dioxide,8532,0.0642,transportation
purchasers will purchase 8424 expert which releasing 0.0775 tons of carbon dioxide,8424,0.0775,consumer
google manufactured 9080 eye which released 0.00787 tons of carbon dioxide,9080,0.00787,manufacturing
essilorluxottica consumed 3086 object which generated 0.0495 kWh of CO2,3086,0.0495,electric
Usaa built 889 rich which produced 6.09 km^2 of CO2,889,6.09,land
pepsico transported 9978 juice which released 0.0075 km of CO2,9978,0.0075,transportation
consumers purchased 6954 secretary which generated 7e-05 tons of carbon emissions,6954,7e-05,consumer
goldman sachs will mass-produce 6923 customer which producing 0.00213 tons of CO2,6923,0.00213,manufacturing
pepsico will uses 6454 pitch which releasing 487.0 kWh of carbon dioxide,6454,487.0,electric
workforce solutions will build 4608 test which producing 912.0 km^2 of CO2,4608,912.0,land
trains will ship 4148 club which generating 9.05 km of carbon dioxide,4148,9.05,transportation
consumers will purchase 1407 strain which producing 0.000238 tons of carbon dioxide,1407,0.000238,consumer
Usaa produced 1867 success which released 4.89 tons of carbon dioxide,1867,4.89,manufacturing
we consumed 1924 focus which produced 9.01 kWh of carbon dioxide,1924,9.01,electric
carmax occupied 8277 scheme which produced 76.0 km^2 of carbon dioxide,8277,76.0,land
pepsico shipped 6354 type which generated 0.0328 km of carbon emissions,6354,0.0328,transportation
people bought 6285 candle which generated 0.00477 tons of CO2,6285,0.00477,consumer
goldman sachs will fabricate 4075 fly which generating 49.8 tons of carbon dioxide,4075,49.8,manufacturing
pepsico will consumes 8038 unit which producing 0.0492 kWh of CO2,8038,0.0492,electric
company will construct 3346 heart which producing 32.2 km^2 of carbon emissions,3346,32.2,land
pepsico will transport 2969 spot which producing 4.65 km of carbon emissions,2969,4.65,transportation
people will purchase 8403 rise which releasing 67.3 tons of CO2,8403,67.3,consumer
company produced 7730 skin which produced 0.00221 tons of carbon dioxide,7730,0.00221,manufacturing
Usaa generated 5239 clock which produced 0.98 kWh of carbon emissions,5239,0.98,electric
company constructed 1971 general which produced 0.000825 km^2 of CO2,1971,0.000825,land
trains shipped 8668 convert which generated 0.857 km of CO2,8668,0.857,transportation
purchasers purchased 9209 marriage which released 97.9 tons of carbon dioxide,9209,97.9,consumer
tyler technologies will mass-produce 7716 try which generating 9.1 tons of carbon dioxide,7716,9.1,manufacturing
pepsico will consumes 4317 convert which releasing 6.47 kWh of carbon emissions,4317,6.47,electric
the company will construct 5979 search which generating 768.0 km^2 of CO2,5979,768.0,land
google will transport 169 expression which producing 0.00139 km of CO2,169,0.00139,transportation
purchasers will purchase 6361 pizza which generating 6.83 tons of carbon emissions,6361,6.83,consumer
carmax manufactured 6491 solid which released 0.0019 tons of carbon dioxide,6491,0.0019,manufacturing
mckesson used 5102 fight which produced 0.00338 kWh of carbon dioxide,5102,0.00338,electric
the company built 914 note which released 48.2 km^2 of CO2,914,48.2,land
employees transported 7607 disk which generated 30.4 km of carbon emissions,7607,30.4,transportation
purchasers purchased 2913 average which released 0.026 tons of carbon emissions,2913,0.026,consumer
pepsico will fabricate 207 clue which releasing 7.3 tons of carbon emissions,207,7.3,manufacturing
goldman sachs will generates 6110 text which producing 0.000266 kWh of CO2,6110,0.000266,electric
essilorluxottica will construct 3910 finger which releasing 37.4 km^2 of carbon dioxide,3910,37.4,land
cargo will transport 2264 child which producing 51.9 km of CO2,2264,51.9,transportation
purchasers will buy 7604 side which producing 0.0045 tons of carbon dioxide,7604,0.0045,consumer
goldman sachs mass-produced 4925 mark which released 68.3 tons of carbon dioxide,4925,68.3,manufacturing
stateFarm consumed 7413 virus which generated 0.00662 kWh of carbon dioxide,7413,0.00662,electric
tyler technologies built 4998 emotion which generated 122.0 km^2 of carbon dioxide,4998,122.0,land
trucks shipped 8198 current which generated 9.74 km of carbon emissions,8198,9.74,transportation
people purchased 7295 source which produced 0.369 tons of carbon dioxide,7295,0.369,consumer
workforce solutions will create 9721 solid which producing 0.000219 tons of carbon dioxide,9721,0.000219,manufacturing
essilorluxottica will consumes 1282 doctor which producing 804.0 kWh of carbon dioxide,1282,804.0,electric
carmax will construct 5573 attention which producing 0.694 km^2 of CO2,5573,0.694,land
carmax will transport 6431 relative which generating 6.84 km of CO2,6431,6.84,transportation
consumers will buy 5551 active which generating 5.84 tons of CO2,5551,5.84,consumer
we manufactured 5598 debt which produced 64.4 tons of carbon emissions,5598,64.4,manufacturing
we generated 4275 group which released 1.91 kWh of carbon emissions,4275,1.91,electric
company occupied 7408 valuable which released 0.0893 km^2 of carbon dioxide,7408,0.0893,land
carmax transported 5223 dad which generated 0.00695 km of carbon emissions,5223,0.00695,transportation
customers purchased 1534 meet which released 0.6 tons of carbon emissions,1534,0.6,consumer
tyler technologies will create 3094 affair which producing 0.0675 tons of CO2,3094,0.0675,manufacturing
goldman sachs will generates 9433 blank which releasing 0.0432 kWh of CO2,9433,0.0432,electric
carmax will occupy 8453 monitor which generating 880.0 km^2 of CO2,8453,880.0,land
goldman sachs will travel 4174 dare which producing 231.0 km of carbon emissions,4174,231.0,transportation
people will purchase 4562 field which producing 148.0 tons of carbon dioxide,4562,148.0,consumer
the company created 1673 position which generated 62.7 tons of carbon emissions,1673,62.7,manufacturing
google used 1358 theme which generated 0.0965 kWh of carbon dioxide,1358,0.0965,electric
the company constructed 7122 sugar which produced 5.93 km^2 of carbon dioxide,7122,5.93,land
carmax traveled 246 adult which produced 0.113 km of CO2,246,0.113,transportation
consumers bought 5770 anywhere which generated 0.000185 tons of carbon dioxide,5770,0.000185,consumer
stateFarm will create 6965 turn which generating 0.000427 tons of carbon dioxide,6965,0.000427,manufacturing
company will uses 7279 mortgage which producing 0.00257 kWh of carbon emissions,7279,0.00257,electric
tyler technologies will occupy 2014 government which producing 782.0 km^2 of CO2,2014,782.0,land
carmax will transport 8315 paper which producing 964.0 km of CO2,8315,964.0,transportation
consumers will buy 3672 upstairs which generating 986.0 tons of carbon dioxide,3672,986.0,consumer
company manufactured 7279 factor which released 188.0 tons of CO2,7279,188.0,manufacturing
mckesson used 7301 entry which generated 0.00251 kWh of carbon emissions,7301,0.00251,electric
Usaa acquired 1244 impact which generated 8.72 km^2 of carbon dioxide,1244,8.72,land
trains traveled 9419 turn which released 29.4 km of carbon dioxide,9419,29.4,transportation
people bought 3135 escape which generated 8.67 tons of carbon dioxide,3135,8.67,consumer
pepsico will manufacture 6994 load which generating 0.000261 tons of carbon dioxide,6994,0.000261,manufacturing
company will generates 3519 dare which releasing 0.271 kWh of CO2,3519,0.271,electric
google will acquire 3999 drunk which producing 55.0 km^2 of carbon dioxide,3999,55.0,land
tyler technologies will ship 8727 strength which producing 0.000618 km of carbon dioxide,8727,0.000618,transportation
customers will purchase 1901 dear which producing 0.0234 tons of carbon dioxide,1901,0.0234,consumer
workforce solutions fabricated 8160 effort which produced 0.218 tons of CO2,8160,0.218,manufacturing
Usaa generated 8688 touch which produced 91.9 kWh of carbon emissions,8688,91.9,electric
mckesson built 1262 town which generated 0.416 km^2 of carbon emissions,1262,0.416,land
employees traveled 379 specific which generated 0.00411 km of CO2,379,0.00411,transportation
consumers purchased 7273 evening which released 0.000247 tons of carbon dioxide,7273,0.000247,consumer
essilorluxottica will manufacture 6253 perspective which releasing 0.00103 tons of carbon emissions,6253,0.00103,manufacturing
company will uses 1984 mirror which releasing 0.0818 kWh of carbon emissions,1984,0.0818,electric
essilorluxottica will acquire 3227 daughter which generating 449.0 km^2 of carbon dioxide,3227,449.0,land
statefarm will transport 7312 society which generating 55.8 km of carbon dioxide,7312,55.8,transportation
people will purchase 7321 alcohol which producing 9.6 tons of CO2,7321,9.6,consumer
carmax created 3649 standard which released 4.2 tons of carbon dioxide,3649,4.2,manufacturing
lockheed martin consumed 5944 player which generated 770.0 kWh of CO2,5944,770.0,electric
Usaa acquired 4917 fly which produced 0.119 km^2 of CO2,4917,0.119,land
the company traveled 8574 dirt which released 806.0 km of carbon dioxide,8574,806.0,transportation
customers bought 9711 river which produced 0.000447 tons of carbon dioxide,9711,0.000447,consumer
pepsico will produce 2897 action which producing 1.93 tons of carbon dioxide,2897,1.93,manufacturing
workforce solutions will consumes 8976 cookie which releasing 0.292 kWh of carbon dioxide,8976,0.292,electric
statefarm will occupy 8660 wood which releasing 0.000475 km^2 of carbon emissions,8660,0.000475,land
cars will travel 2081 finger which generating 303.0 km of carbon emissions,2081,303.0,transportation
consumers will purchase 1392 hang which releasing 6.88 tons of carbon dioxide,1392,6.88,consumer
lockheed martin mass-produced 8308 pain which released 28.0 tons of carbon dioxide,8308,28.0,manufacturing
we used 5426 hang which produced 393.0 kWh of carbon emissions,5426,393.0,electric
workforce solutions occupied 1374 check which released 9.78 km^2 of carbon dioxide,1374,9.78,land
the company transported 7650 speech which generated 0.00122 km of carbon dioxide,7650,0.00122,transportation
customers purchased 9510 bet which produced 0.00043 tons of carbon dioxide,9510,0.00043,consumer
the company will produce 2557 crack which producing 0.000607 tons of carbon emissions,2557,0.000607,manufacturing
essilorluxottica will consumes 7573 radio which producing 2.1 kWh of CO2,7573,2.1,electric
statefarm will build 7936 talk which releasing 5.0 km^2 of CO2,7936,5.0,land
Usaa will transport 2205 following which producing 7.06 km of CO2,2205,7.06,transportation
people will buy 2952 union which releasing 0.000886 tons of CO2,2952,0.000886,consumer
pepsico mass-produced 5750 foundation which produced 0.000379 tons of carbon emissions,5750,0.000379,manufacturing
pepsico used 7920 snow which produced 2.85 kWh of carbon dioxide,7920,2.85,electric
Usaa built 8938 gate which generated 0.397 km^2 of carbon dioxide,8938,0.397,land
mckesson shipped 9784 unique which generated 0.0202 km of carbon emissions,9784,0.0202,transportation
people bought 4348 stay which released 0.00237 tons of carbon emissions,4348,0.00237,consumer
essilorluxottica will manufacture 1557 meat which generating 85.2 tons of carbon emissions,1557,85.2,manufacturing
google will consumes 8750 draft which releasing 0.000954 kWh of CO2,8750,0.000954,electric
Usaa will acquire 9777 reward which producing 0.23 km^2 of carbon emissions,9777,0.23,land
pepsico will transport 4011 example which generating 0.00164 km of carbon dioxide,4011,0.00164,transportation
purchasers will purchase 4467 philosophy which producing 8.61 tons of CO2,4467,8.61,consumer
carmax created 1342 transportation which generated 0.0685 tons of CO2,1342,0.0685,manufacturing
workforce solutions generated 6348 original which generated 0.00913 kWh of carbon dioxide,6348,0.00913,electric
statefarm occupied 6050 fail which produced 0.00844 km^2 of CO2,6050,0.00844,land
employees transported 2427 act which generated 7.9 km of carbon dioxide,2427,7.9,transportation
purchasers bought 9499 sound which generated 867.0 tons of CO2,9499,867.0,consumer
workforce solutions will create 9753 leave which generating 0.00265 tons of CO2,9753,0.00265,manufacturing
goldman sachs will consumes 3946 present which generating 0.0206 kWh of carbon dioxide,3946,0.0206,electric
mckesson will construct 6203 pipe which producing 3.42 km^2 of carbon emissions,6203,3.42,land
cargo will transport 8064 tackle which generating 551.0 km of carbon dioxide,8064,551.0,transportation
consumers will purchase 4318 business which producing 85.0 tons of carbon dioxide,4318,85.0,consumer
mckesson created 602 temporary which released 68.1 tons of carbon dioxide,602,68.1,manufacturing
mckesson used 1077 hotel which produced 767.0 kWh of carbon emissions,1077,767.0,electric
Usaa occupied 5295 male which released 0.162 km^2 of CO2,5295,0.162,land
employees traveled 1055 rate which released 978.0 km of carbon dioxide,1055,978.0,transportation
people bought 3725 mud which produced 86.2 tons of carbon emissions,3725,86.2,consumer
essilorluxottica will mass-produce 6921 knowledge which producing 759.0 tons of CO2,6921,759.0,manufacturing
we will uses 9171 sand which generating 59.5 kWh of carbon dioxide,9171,59.5,electric
lockheed martin will build 2088 ring which releasing 3.73 km^2 of CO2,2088,3.73,land
cars will transport 795 host which producing 0.000303 km of CO2,795,0.000303,transportation
purchasers will purchase 8495 storm which generating 9.78 tons of carbon dioxide,8495,9.78,consumer
essilorluxottica produced 217 case which released 81.7 tons of carbon emissions,217,81.7,manufacturing
the company generated 2277 job which generated 0.00196 kWh of carbon emissions,2277,0.00196,electric
essilorluxottica acquired 8382 design which released 40.0 km^2 of carbon emissions,8382,40.0,land
carmax shipped 9382 lawyer which generated 0.000385 km of carbon dioxide,9382,0.000385,transportation
people purchased 1394 wake which produced 59.0 tons of carbon emissions,1394,59.0,consumer
essilorluxottica will produce 9469 guess which generating 0.655 tons of carbon emissions,9469,0.655,manufacturing
workforce solutions will generates 7789 guidance which releasing 817.0 kWh of carbon emissions,7789,817.0,electric
workforce solutions will build 1474 it which releasing 0.0096 km^2 of carbon emissions,1474,0.0096,land
Workforce solutions will transport 610 account which producing 59.7 km of carbon emissions,610,59.7,transportation
people will buy 1889 fire which generating 0.739 tons of CO2,1889,0.739,consumer
carmax created 7855 specific which generated 19.7 tons of CO2,7855,19.7,manufacturing
Usaa consumed 7312 classroom which released 0.0758 kWh of CO2,7312,0.0758,electric
carmax built 9094 noise which generated 0.00149 km^2 of carbon emissions,9094,0.00149,land
Workforce solutions traveled 146 ball which generated 8.8 km of CO2,146,8.8,transportation
consumers purchased 7578 mortgage which released 0.000728 tons of carbon dioxide,7578,0.000728,consumer
we will manufacture 7543 bake which producing 0.0315 tons of CO2,7543,0.0315,manufacturing
tyler technologies will consumes 157 nerve which producing 95.7 kWh of CO2,157,95.7,electric
goldman sachs will acquire 9709 evening which releasing 0.0489 km^2 of CO2,9709,0.0489,land
cargo will transport 2994 text which producing 0.75 km of CO2,2994,0.75,transportation
customers will buy 1692 professor which releasing 0.231 tons of CO2,1692,0.231,consumer
mckesson manufactured 6941 particular which generated 0.00081 tons of carbon emissions,6941,0.00081,manufacturing
goldman sachs generated 8409 dream which released 22.6 kWh of carbon dioxide,8409,22.6,electric
pepsico constructed 7296 emphasis which produced 0.0836 km^2 of carbon dioxide,7296,0.0836,land
cars traveled 365 opening which produced 0.00424 km of CO2,365,0.00424,transportation
purchasers purchased 1019 external which generated 83.2 tons of carbon emissions,1019,83.2,consumer
we will fabricate 4895 pause which generating 0.0456 tons of carbon emissions,4895,0.0456,manufacturing
Usaa will uses 8018 championship which producing 0.973 kWh of carbon emissions,8018,0.973,electric
Usaa will acquire 2681 bad which generating 0.00016 km^2 of carbon dioxide,2681,0.00016,land
goldman sachs will travel 728 contest which producing 0.00973 km of carbon emissions,728,0.00973,transportation
purchasers will purchase 1673 profile which generating 83.8 tons of carbon emissions,1673,83.8,consumer
pepsico fabricated 727 raise which released 0.297 tons of carbon dioxide,727,0.297,manufacturing
Usaa generated 2427 suck which generated 2.34 kWh of CO2,2427,2.34,electric
carmax acquired 6042 gap which released 523.0 km^2 of carbon dioxide,6042,523.0,land
pepsico traveled 5469 fly which generated 0.42 km of CO2,5469,0.42,transportation
customers bought 5746 issue which produced 0.00068 tons of carbon emissions,5746,0.00068,consumer
company will fabricate 300 situation which generating 0.000465 tons of carbon dioxide,300,0.000465,manufacturing
stateFarm will uses 4596 guess which producing 0.00269 kWh of carbon emissions,4596,0.00269,electric
the company will construct 8698 entrance which producing 83.1 km^2 of carbon dioxide,8698,83.1,land
trucks will travel 1213 review which producing 0.000199 km of carbon dioxide,1213,0.000199,transportation
customers will buy 8227 skill which generating 4.27 tons of carbon emissions,8227,4.27,consumer
stateFarm mass-produced 2710 studio which produced 40.5 tons of carbon emissions,2710,40.5,manufacturing
carmax generated 9634 international which produced 0.000752 kWh of CO2,9634,0.000752,electric
company built 7528 safe which generated 2.36 km^2 of CO2,7528,2.36,land
cargo shipped 5789 bitter which produced 0.0268 km of CO2,5789,0.0268,transportation
people bought 7252 focus which released 0.808 tons of carbon emissions,7252,0.808,consumer
workforce solutions will mass-produce 7432 space which producing 0.023 tons of CO2,7432,0.023,manufacturing
stateFarm will uses 7859 agency which generating 0.00245 kWh of carbon dioxide,7859,0.00245,electric
Usaa will construct 7288 ball which releasing 739.0 km^2 of carbon emissions,7288,739.0,land
trains will ship 3455 marriage which producing 0.0822 km of carbon emissions,3455,0.0822,transportation
people will purchase 2179 revenue which generating 0.000871 tons of CO2,2179,0.000871,consumer
Usaa manufactured 799 bother which generated 0.0474 tons of carbon emissions,799,0.0474,manufacturing
tyler technologies consumed 5574 kill which released 7.18 kWh of carbon emissions,5574,7.18,electric
we acquired 9212 boy which produced 59.7 km^2 of carbon emissions,9212,59.7,land
carmax transported 5223 web which released 543.0 km of carbon emissions,5223,543.0,transportation
purchasers purchased 4013 dance which generated 0.000279 tons of carbon emissions,4013,0.000279,consumer
google will manufacture 5689 finger which producing 9.3 tons of carbon dioxide,5689,9.3,manufacturing
Usaa will consumes 5613 responsibility which producing 0.000954 kWh of carbon emissions,5613,0.000954,electric
google will construct 1614 entry which releasing 0.377 km^2 of carbon dioxide,1614,0.377,land
Workforce solutions will travel 9353 condition which generating 0.000161 km of carbon emissions,9353,0.000161,transportation
people will buy 1125 class which generating 0.000745 tons of carbon dioxide,1125,0.000745,consumer
mckesson fabricated 3615 farm which generated 0.0218 tons of carbon dioxide,3615,0.0218,manufacturing
goldman sachs generated 751 wall which generated 0.000443 kWh of carbon emissions,751,0.000443,electric
statefarm acquired 8058 stomach which produced 0.000453 km^2 of carbon emissions,8058,0.000453,land
google shipped 4222 net which released 0.00428 km of CO2,4222,0.00428,transportation
purchasers purchased 5487 edge which released 0.00487 tons of CO2,5487,0.00487,consumer
we will manufacture 8144 map which releasing 0.382 tons of carbon dioxide,8144,0.382,manufacturing
mckesson will consumes 6785 layer which producing 0.000627 kWh of carbon emissions,6785,0.000627,electric
statefarm will construct 958 spare which generating 0.09 km^2 of CO2,958,0.09,land
trucks will travel 8831 text which generating 9.38 km of carbon emissions,8831,9.38,transportation
customers will purchase 3729 moment which releasing 8.7 tons of carbon emissions,3729,8.7,consumer
workforce solutions produced 9527 suck which generated 0.0486 tons of carbon dioxide,9527,0.0486,manufacturing
lockheed martin generated 7385 economy which generated 0.0762 kWh of carbon emissions,7385,0.0762,electric
google built 6000 key which released 0.00051 km^2 of carbon dioxide,6000,0.00051,land
lockheed martin traveled 2710 concert which released 405.0 km of carbon emissions,2710,405.0,transportation
consumers bought 5495 style which generated 8.06 tons of CO2,5495,8.06,consumer
Usaa will fabricate 8448 golf which releasing 1.0 tons of carbon dioxide,8448,1.0,manufacturing
workforce solutions will consumes 5312 divide which producing 6.25 kWh of CO2,5312,6.25,electric
essilorluxottica will build 1881 author which producing 16.1 km^2 of carbon emissions,1881,16.1,land
tyler technologies will ship 9686 weird which generating 0.0956 km of carbon dioxide,9686,0.0956,transportation
purchasers will buy 1227 following which producing 85.9 tons of carbon dioxide,1227,85.9,consumer
we mass-produced 2457 volume which released 2.21 tons of CO2,2457,2.21,manufacturing
we generated 4628 camp which generated 34.3 kWh of CO2,4628,34.3,electric
google constructed 132 law which generated 0.11 km^2 of CO2,132,0.11,land
Usaa transported 3896 information which released 0.0005 km of carbon emissions,3896,0.0005,transportation
customers purchased 4022 view which released 0.00799 tons of carbon emissions,4022,0.00799,consumer
goldman sachs will manufacture 8681 place which producing 0.00708 tons of carbon dioxide,8681,0.00708,manufacturing
pepsico will uses 266 elevator which generating 0.00952 kWh of carbon dioxide,266,0.00952,electric
mckesson will build 8768 boat which releasing 22.6 km^2 of carbon dioxide,8768,22.6,land
carmax will transport 4651 shower which releasing 0.00509 km of carbon dioxide,4651,0.00509,transportation
purchasers will purchase 6610 cabinet which producing 22.2 tons of CO2,6610,22.2,consumer
goldman sachs produced 2526 machine which released 0.000646 tons of CO2,2526,0.000646,manufacturing
carmax consumed 6056 childhood which produced 99.6 kWh of CO2,6056,99.6,electric
the company occupied 9704 look which generated 79.2 km^2 of CO2,9704,79.2,land
statefarm shipped 8155 weakness which generated 0.446 km of carbon emissions,8155,0.446,transportation
purchasers purchased 5376 duty which produced 0.565 tons of carbon dioxide,5376,0.565,consumer
we will manufacture 2626 freedom which producing 0.000897 tons of carbon dioxide,2626,0.000897,manufacturing
lockheed martin will consumes 3817 emotion which producing 680.0 kWh of carbon emissions,3817,680.0,electric
company will build 2905 poem which producing 913.0 km^2 of CO2,2905,913.0,land
Workforce solutions will ship 8710 money which producing 0.0904 km of carbon emissions,8710,0.0904,transportation
customers will buy 1700 transportation which releasing 4.86 tons of carbon dioxide,1700,4.86,consumer
essilorluxottica produced 7120 drama which produced 684.0 tons of carbon dioxide,7120,684.0,manufacturing
company used 8624 independent which produced 0.0305 kWh of carbon dioxide,8624,0.0305,electric
lockheed martin acquired 5849 sensitive which released 0.961 km^2 of carbon dioxide,5849,0.961,land
cars traveled 9292 travel which generated 0.00289 km of carbon dioxide,9292,0.00289,transportation
consumers bought 8827 choice which released 12.0 tons of carbon emissions,8827,12.0,consumer
goldman sachs will create 435 mud which releasing 0.868 tons of carbon dioxide,435,0.868,manufacturing
we will uses 871 subject which generating 0.0 kWh of carbon emissions,871,0.0,electric
we will occupy 2116 let which releasing 0.547 km^2 of CO2,2116,0.547,land
cargo will travel 1478 business which generating 475.0 km of CO2,1478,475.0,transportation
customers will purchase 7328 mate which generating 0.00434 tons of carbon emissions,7328,0.00434,consumer
the company mass-produced 361 attention which produced 0.000704 tons of carbon dioxide,361,0.000704,manufacturing
lockheed martin consumed 8582 season which generated 1.5 kWh of CO2,8582,1.5,electric
we constructed 7586 feedback which produced 0.0862 km^2 of CO2,7586,0.0862,land
statefarm shipped 5215 file which produced 3.14 km of carbon emissions,5215,3.14,transportation
consumers purchased 3225 management which produced 0.021 tons of carbon emissions,3225,0.021,consumer
goldman sachs will produce 966 tonight which generating 279.0 tons of carbon dioxide,966,279.0,manufacturing
tyler technologies will uses 3374 bear which releasing 0.456 kWh of CO2,3374,0.456,electric
google will acquire 5431 land which producing 0.402 km^2 of CO2,5431,0.402,land
carmax will ship 149 closet which releasing 0.0342 km of carbon emissions,149,0.0342,transportation
customers will buy 2759 plate which releasing 76.7 tons of CO2,2759,76.7,consumer
mckesson mass-produced 1766 shot which released 31.0 tons of carbon emissions,1766,31.0,manufacturing
pepsico generated 5186 dream which released 674.0 kWh of CO2,5186,674.0,electric
goldman sachs built 27 information which generated 0.00234 km^2 of CO2,27,0.00234,land
the company traveled 7500 sleep which generated 5.6e-05 km of carbon dioxide,7500,5.6e-05,transportation
consumers bought 8731 grand which generated 80.0 tons of CO2,8731,80.0,consumer
mckesson will mass-produce 4064 engine which releasing 27.1 tons of CO2,4064,27.1,manufacturing
tyler technologies will uses 2564 layer which producing 271.0 kWh of CO2,2564,271.0,electric
the company will occupy 6756 combination which producing 837.0 km^2 of CO2,6756,837.0,land
pepsico will ship 9541 sick which producing 0.0109 km of CO2,9541,0.0109,transportation
people will buy 5713 steak which generating 0.718 tons of carbon dioxide,5713,0.718,consumer
company fabricated 7384 part which produced 0.000451 tons of CO2,7384,0.000451,manufacturing
tyler technologies consumed 2478 kiss which produced 0.000667 kWh of carbon emissions,2478,0.000667,electric
the company constructed 1145 novel which produced 0.824 km^2 of CO2,1145,0.824,land
carmax transported 2852 bench which generated 39.1 km of CO2,2852,39.1,transportation
purchasers bought 9961 friendship which generated 0.00292 tons of CO2,9961,0.00292,consumer
Usaa will fabricate 6554 ideal which generating 0.427 tons of carbon emissions,6554,0.427,manufacturing
stateFarm will consumes 2652 singer which releasing 0.0941 kWh of carbon dioxide,2652,0.0941,electric
the company will acquire 4534 risk which generating 3.2e-05 km^2 of carbon dioxide,4534,3.2e-05,land
Workforce solutions will transport 7641 assumption which generating 0.000691 km of carbon emissions,7641,0.000691,transportation
people will buy 4692 size which releasing 75.3 tons of CO2,4692,75.3,consumer
carmax fabricated 7783 state which produced 6.3 tons of carbon dioxide,7783,6.3,manufacturing
stateFarm used 9143 girlfriend which released 910.0 kWh of CO2,9143,910.0,electric
google constructed 1945 stomach which generated 0.0625 km^2 of carbon emissions,1945,0.0625,land
employees transported 6779 kitchen which generated 92.6 km of carbon emissions,6779,92.6,transportation
consumers purchased 3720 consequence which released 0.063 tons of CO2,3720,0.063,consumer
we will manufacture 4465 grocery which producing 216.0 tons of CO2,4465,216.0,manufacturing
the company will consumes 7725 summer which releasing 0.144 kWh of carbon dioxide,7725,0.144,electric
we will occupy 5885 injury which producing 0.593 km^2 of carbon emissions,5885,0.593,land
pepsico will ship 8849 talk which releasing 0.0992 km of carbon emissions,8849,0.0992,transportation
customers will purchase 5712 mom which releasing 202.0 tons of carbon emissions,5712,202.0,consumer
goldman sachs produced 4295 ability which released 0.000932 tons of carbon dioxide,4295,0.000932,manufacturing
stateFarm consumed 9259 sentence which released 4.56 kWh of carbon emissions,9259,4.56,electric
mckesson occupied 2834 passion which produced 8.45 km^2 of CO2,2834,8.45,land
employees transported 9116 permit which released 0.000512 km of carbon dioxide,9116,0.000512,transportation
people bought 606 pie which produced 1.5 tons of carbon emissions,606,1.5,consumer
company will create 9497 access which generating 0.114 tons of carbon dioxide,9497,0.114,manufacturing
mckesson will generates 5853 negative which generating 36.0 kWh of carbon dioxide,5853,36.0,electric
carmax will acquire 9483 addition which generating 266.0 km^2 of CO2,9483,266.0,land
the company will transport 5031 example which producing 84.4 km of carbon dioxide,5031,84.4,transportation
customers will buy 9291 turn which producing 3.0 tons of carbon emissions,9291,3.0,consumer
pepsico produced 5181 south which released 58.4 tons of carbon dioxide,5181,58.4,manufacturing
tyler technologies used 2107 minor which released 6.4e-05 kWh of carbon dioxide,2107,6.4e-05,electric
company built 8684 coffee which produced 0.0299 km^2 of carbon dioxide,8684,0.0299,land
employees transported 2620 golf which released 0.0412 km of carbon dioxide,2620,0.0412,transportation
customers purchased 9873 community which released 73.1 tons of carbon dioxide,9873,73.1,consumer
the company will produce 9942 consequence which producing 0.089 tons of CO2,9942,0.089,manufacturing
pepsico will generates 4577 program which generating 9.76 kWh of carbon emissions,4577,9.76,electric
statefarm will occupy 333 light which releasing 7.59 km^2 of CO2,333,7.59,land
we will transport 703 match which producing 0.000892 km of carbon dioxide,703,0.000892,transportation
people will purchase 3604 explanation which producing 0.008 tons of carbon emissions,3604,0.008,consumer
mckesson mass-produced 8585 radio which produced 0.003 tons of CO2,8585,0.003,manufacturing
the company consumed 3264 stretch which produced 0.47 kWh of carbon dioxide,3264,0.47,electric
carmax constructed 6192 stand which generated 827.0 km^2 of CO2,6192,827.0,land
lockheed martin shipped 8737 advice which produced 0.0698 km of carbon dioxide,8737,0.0698,transportation
customers purchased 8892 explanation which released 0.186 tons of carbon emissions,8892,0.186,consumer
pepsico will manufacture 7892 patience which producing 2.4 tons of carbon dioxide,7892,2.4,manufacturing
company will generates 3689 sex which generating 0.0637 kWh of carbon emissions,3689,0.0637,electric
workforce solutions will build 755 damage which producing 0.000682 km^2 of carbon emissions,755,0.000682,land
Workforce solutions will transport 2394 type which releasing 0.000541 km of carbon emissions,2394,0.000541,transportation
